Doel-soort;LfMD;nrMD;MD;Code;"Jaar/
fase";Domein;Subdomein;Cluster;Leerplandoel;Voorbeelden;Woordenschat (richtinggevend)
G;6-;2.2.8;6-2.2.8;2.2.GL6.35;L6.;Bewerkingen;Hoofdrekenen: handig rekenen;Eigenschappen van en relaties tussen bewerkingen;"De leerling kent een werkwijze voor vermenigvuldigen met 0,1; 0,01; 0,001; 0,2; 0,5 [I] [H1].";Vanuit het omzetten naar breuken wordt een patroon afgeleid en veralgemeend tot een vaste werkwijze.;
MD;6-;2.2.8;6-2.2.8;;;Bewerkingen;Hoofdrekenen: handig rekenen;;"De leerling kent een werkwijze voor vermenigvuldigen met en delen door 0,1; 0,01; 0,001; 0,2; 0,5; 2; 5; 25; 50 [I].";;
G;6-;2.2.9;6-2.2.9;2.2.GL5.30;L5.;Bewerkingen;Hoofdrekenen: handig rekenen;Eigenschappen van en relaties tussen bewerkingen;De leerlingen kennen een werkwijze voor vermenigvuldigen met en delen door 10 000, 4, 8 [I].;;
G;6-;2.2.9;6-2.2.9;2.2.GL6.36;L6.;Bewerkingen;Hoofdrekenen: handig rekenen;Eigenschappen van en relaties tussen bewerkingen;De leerling kent een werkwijze voor vermenigvuldigen met en delen door 10 000, 4, 8 [I] [H1].;;
MD;6-;2.2.9;6-2.2.9;;;Bewerkingen;Hoofdrekenen: handig rekenen;;De leerling kent een werkwijze voor vermenigvuldigen met en delen door 10 000, 4, 8 [I].;;
G;6-;2.2.10;6-2.2.10;2.2.GL5.31;L5.;Bewerkingen;Hoofdrekenen: handig rekenen;Eigenschappen van en relaties tussen bewerkingen;De leerlingen kunnen de eigenschappen van en de relaties tussen bewerkingen gebruiken om handig te rekenen.;31 + 19 = (31 – 1) + (19 + 1) = 30 + 20;
G;6-;2.2.10;6-2.2.10;2.2.GL6.37;L6.;Bewerkingen;Hoofdrekenen: handig rekenen;Eigenschappen van en relaties tussen bewerkingen;De leerling kan de eigenschappen van en de relaties tussen bewerkingen gebruiken om handig te rekenen [H1].;98 x 12 = (100 – 2) x 12 = (100 x 12) – (2 x 12) = 1 200 – 24 (compenseren, splitsen en verdelen);
MD;6-;2.2.10;6-2.2.10;;;Bewerkingen;Hoofdrekenen: handig rekenen;;"De leerling kan eigenschappen van bewerkingen en relaties gebruiken om handig te rekenen.
bv. 31 + 19 = (31 – 1) + (19 + 1) = 30 + 20
73 – 19 = (73 + 1) – (19 + 1) = 74 – 20
12 x 5 = (12 : 2) x (5 x 2) = 6 x 10
48 : 12 = (48 : 2) : (12 : 2) = 24 : 6
98 x 12 = (100 – 2) x 12 = (100 x 12) – (2 x 12) = 1 200 – 24 (compenseren, splitsen en verdelen)
2 277 : 23 = (2 300 – 23) : 23 = (2 300 : 23) – (23 : 23) = 100 – 1 (compenseren, splitsen en verdelen)"; ;
G;6-;2.2.11;6-2.2.11;2.2.GL6.38;L6.;Bewerkingen;Hoofdrekenen: handig rekenen;Eigenschappen van en relaties tussen bewerkingen;De leerling kan bij een vermenigvuldiging een factor ontbinden om handig te rekenen.;25 x 32 = 25 x 4 x 8 = 100 x 8 = 800;
G;6-;2.2.11;6-2.2.11;2.2.GL6.39;L6.;Bewerkingen;Hoofdrekenen: handig rekenen;Eigenschappen van en relaties tussen bewerkingen;De leerling kan bij een deling de deler ontbinden om handig te rekenen.;3 000 : 12 = 3 000 : 3 : 4 = 1 000 : 4 = 250;
MD;6-;2.2.11;6-2.2.11;;;Bewerkingen;Hoofdrekenen: handig rekenen;;"De leerling kan een factor ontbinden om handig te rekenen.
bv. 25 x 32 = 25 x 4 x 8 = 100 x 8 = 800
3000 : 12 = 3 000 : 3 : 4 = 1 000 : 4 = 250";;
G;6-;2.2.12;6-2.2.12;2.2.GL5.32;L5.;Bewerkingen;Hoofdrekenen: handig rekenen;;De leerlingen kunnen decimale getallen (tot op 1 d) vermenigvuldigen door om te zetten naar breuken.;;
G;6-;2.2.12;6-2.2.12;2.2.GL6.40;L6.;Bewerkingen;Hoofdrekenen: handig rekenen;;De leerling kan vermenigvuldigingen en delingen met decimale getallen (tot op 1d) uitvoeren door om te zetten naar breuken.;"5,4∶9= 54/10 ∶9= 6/10=0,6
   0,72∶0,8= 72/100 ∶ 8/10= 72/100 × 10/8= 720/800= 9/10=0,9
   70∶3,5=70∶ 35/10=70 × 10/35= 700/35=20
   5,4∶1,2= 54/10 ∶ 12/10= 54/10 × 10/12= 540/120= 9/2=4,5";
MD;6-;2.2.12;6-2.2.12;;;Bewerkingen;Hoofdrekenen: handig rekenen;;"De leerling kan decimale getallen (tot op 1 duizendste) vermenigvuldigen en delen door om te zetten naar breuken.
bv. 4 × 0,7=4 × 7/10= 28/10=2,8
   0,4 × 7= 4/10 × 7= 28/10=2,8
   0,18 × 4= 18/100 × 4= 72/100=0,72
   0,4 × 0,7= 4/10 ×7/10= 28/100=0,28
   5,4∶9= 54/10 ∶9= 6/10=0,6
   0,72∶0,8= 72/100 ∶ 8/10= 72/100 × 10/8= 720/800= 9/10=0,9
   70∶3,5=70∶ 35/10=70 ×10/35= 700/35=20
   5,4∶1,2= 54/10 ∶ 12/10= 54/10 × 10/12= 540/120= 9/2=4,5"; ;
G;6-;2.2.13;6-2.2.13;2.2.GL5.33;L5.;Bewerkingen;Bewerkingen met breuken en procenten;Breuk/procent van een getal;De leerlingen kennen een breuk/procent van een getal als een vermenigvuldigingsfactor [I].;"3/4 van … = 3/4 x …; 5% van … = 5/100 x …";
G;6-;2.2.13;6-2.2.13;2.2.GL6.41;L6.;Bewerkingen;Bewerkingen met breuken en procenten;Breuk/procent van een getal;De leerling kent een breuk/procent van een getal als een vermenigvuldigingsfactor [I] [H1].;"3/4 van … = 3/4 x …; 5% van … = 5/100 x …";
MD;6-;2.2.13;6-2.2.13;;;Bewerkingen;Bewerkingen met breuken en procenten;;De leerling kent een procent van een getal als een vermenigvuldigingsfactor [I].;;
G;6-;2.2.14;6-2.2.14;2.2.GL4.57;L4.;Bewerkingen;Bewerkingen met breuken en procenten;Basisregels;De leerlingen kennen de basisregel voor het optellen en aftrekken van (on)gelijknamige breuken [I/F].;;
G;6-;2.2.14;6-2.2.14;2.2.GL4.58;L4.;Bewerkingen;Bewerkingen met breuken en procenten;Schematische voorstellingen;De leerlingen kennen een schematische voorstelling voor de oplossingsstrategie van optellen/aftrekken met ongelijknamige breuken [I].;;
G;6-;2.2.14;6-2.2.14;2.2.GL5.34;L5.;Bewerkingen;Bewerkingen met breuken en procenten;Schematische voorstellingen;De leerlingen kennen een schematische voorstelling voor de oplossingsstrategie van optellen/aftrekken met (on)gelijknamige breuken [I] [H1].;;
G;6-;2.2.14;6-2.2.14;2.2.GL5.35;L5.;Bewerkingen;Bewerkingen met breuken en procenten;Schematische voorstellingen;De leerlingen kennen een schematische voorstelling voor de oplossingsstrategie van natuurlijk getal x breuk [I].;;
G;6-;2.2.14;6-2.2.14;2.2.GL5.36;L5.;Bewerkingen;Bewerkingen met breuken en procenten;Schematische voorstellingen;De leerlingen kennen een schematische voorstelling voor de oplossingsstrategie van: breuk x natuurlijk getal [I].;;
G;6-;2.2.14;6-2.2.14;2.2.GL5.37;L5.;Bewerkingen;Bewerkingen met breuken en procenten;Schematische voorstellingen;De leerlingen kennen een schematische voorstelling voor de oplossingsstrategie van: breuk x breuk [I].;;
G;6-;2.2.14;6-2.2.14;2.2.GL5.38;L5.;Bewerkingen;Bewerkingen met breuken en procenten;Basisregels;De leerlingen kennen de basisregel voor het optellen en aftrekken van (on)gelijknamige breuken[I/F] [H1].;;
G;6-;2.2.14;6-2.2.14;2.2.GL5.39;L5.;Bewerkingen;Bewerkingen met breuken en procenten;Basisregels;De leerlingen kennen de basisregel voor het vermenigvuldigen van (oneigenlijke) breuken (breuk x breuk) [I/F].;;
G;6-;2.2.14;6-2.2.14;2.2.GL6.42;L6.;Bewerkingen;Bewerkingen met breuken en procenten;Schematische voorstellingen;De leerling kent een schematische voorstelling voor de oplossingsstrategie van optellen/aftrekken met (on)gelijknamige breuken [I] [H2].;;
G;6-;2.2.14;6-2.2.14;2.2.GL6.43;L6.;Bewerkingen;Bewerkingen met breuken en procenten;Schematische voorstellingen;De leerling kent een schematische voorstelling voor de oplossingsstrategie van natuurlijk getal x breuk [I] [H1].;;
G;6-;2.2.14;6-2.2.14;2.2.GL6.44;L6.;Bewerkingen;Bewerkingen met breuken en procenten;Schematische voorstellingen;De leerling kent een schematische voorstelling voor de oplossingsstrategie van: breuk x natuurlijk getal [I] [H1].;;
G;6-;2.2.14;6-2.2.14;2.2.GL6.45;L6.;Bewerkingen;Bewerkingen met breuken en procenten;Schematische voorstellingen;De leerling kent een schematische voorstelling voor de oplossingsstrategie van: breuk x breuk [I] [H1].;;
G;6-;2.2.14;6-2.2.14;2.2.GL6.46;L6.;Bewerkingen;Bewerkingen met breuken en procenten;Basisregels;De leerling kent de basisregel voor het optellen en aftrekken van (on)gelijknamige breuken [I/F] [H2].;;
G;6-;2.2.14;6-2.2.14;2.2.GL6.47;L6.;Bewerkingen;Bewerkingen met breuken en procenten;Basisregels;De leerling kent de basisregel voor het vermenigvuldigen van (oneigenlijke) breuken (breuk x breuk) [I/F] [H1].;;
G;6-;2.2.14;6-2.2.14;2.2.GL6.48;L6.;Bewerkingen;Bewerkingen met breuken en procenten;Schematische voorstellingen;De leerling kent een schematische voorstelling voor de oplossingsstrategie van breuk : natuurlijk getal [I].;"3/4 van 12 = 3/4 x 12 =…; 5% van 40 = 5/100 x 40 =…";
G;6-;2.2.14;6-2.2.14;2.2.GL6.49;L6.;Bewerkingen;Bewerkingen met breuken en procenten;Schematische voorstellingen;De leerling kent een schematische voorstelling voor de oplossingsstrategie van natuurlijk getal : breuk (met een natuurlijk getal als quotiënt) [I].;;
G;6-;2.2.14;6-2.2.14;2.2.GL6.50;L6.;Bewerkingen;Bewerkingen met breuken en procenten;Schematische voorstellingen;De leerling kent een schematische voorstelling voor de oplossingsstrategie van breuk : breuk (met een natuurlijk getal als quotiënt) [I].;;
G;6-;2.2.14;6-2.2.14;2.2.GL6.51;L6.;Bewerkingen;Bewerkingen met breuken en procenten;Basisregels;De leerling kent de basisregel voor het delen van (oneigenlijke) breuken (breuk : breuk) [I/F].;;
G;6-;2.2.14;6-2.2.14;2.2.GL6.52;L6.;Bewerkingen;Bewerkingen met breuken en procenten;Basisregels;De leerling kent de drie basisregels die bewerkingen met breuken samenvatten: optellen en aftrekken van (on)gelijknamige breuken, breuk x breuk en breuk : breuk [I/F].;;
G;6-;2.2.14;6-2.2.14;2.2.GL6.53;L6.;Bewerkingen;Bewerkingen met breuken en procenten;Basisregels;De leerling kan de drie basisregels toepassen om bewerkingen met breuken (noemer tot en met 100) uit te voeren.;;
+;;;;2.2.+L6.54;L6.;Bewerkingen;Bewerkingen met breuken en procenten;Bewerkingen met omzetten;De leerling kan bewerkingen waarin decimale getallen en breuken in combinatie voorkomen oplossen.;;
MD;6-;2.2.14;6-2.2.14;;;Bewerkingen;Bewerkingen met breuken en procenten;;"De leerling kent een schematische voorstelling voor de oplossingsstrategie van onderstaande bewerkingen met breuken [I]:
• natuurlijk getal x breuk;
• breuk x natuurlijk getal;
• breuk x breuk;
• breuk : natuurlijk getal;
• de drie basisregels die bovenstaande regels samenvatten [I/F]:
o	optellen en aftrekken van (on)gelijknamige breuken;
o	breuk x breuk;
o	breuk : breuk.";;
G;6-;2.2.15;6-2.2.15;2.2.GL4.59;L4.;Bewerkingen;Bewerkingen met breuken en procenten;Basisregels;De leerlingen kunnen ongelijknamige breuken optellen en aftrekken waarbij de noemer beperkt is tot en met 20 of bij breuken die te vereenvoudigen zijn tot deze breuken.;;
G;6-;2.2.15;6-2.2.15;2.2.GL5.40;L5.;Bewerkingen;Bewerkingen met breuken en procenten;Basisregels;De leerlingen kunnen (on)gelijknamige breuken optellen en aftrekken waarbij de noemer beperkt is tot en met 20 of bij breuken die te vereenvoudigen zijn tot deze breuken [H1].;;
G;6-;2.2.15;6-2.2.15;2.2.GL6.55;L6.;Bewerkingen;Bewerkingen met breuken en procenten;Basisregels;De leerling kan (on)gelijknamige breuken optellen en aftrekken waarbij de noemer beperkt is tot en met 20 of bij breuken die te vereenvoudigen zijn tot deze breuken [H2].;;
MD;6-;2.2.15;6-2.2.15;;;Bewerkingen;Bewerkingen met breuken en procenten;;De leerling kan bij breuken waarbij de noemer beperkt is tot en met 20 of breuken die te vereenvoudigen zijn tot deze breuken ongelijknamige breuken optellen en aftrekken.;;
G;6-;2.2.16;6-2.2.16;2.2.GL5.41;L5.;Bewerkingen;Bewerkingen met breuken en procenten;Basisregels;De leerlingen kunnen (oneigenlijke) breuken (noemer tot en met 100) vermenigvuldigen.;3×2/9=⋯, 2/9×5=⋯, 4/5×2/9=⋯;
G;6-;2.2.16;6-2.2.16;2.2.GL6.56;L6.;Bewerkingen;Bewerkingen met breuken en procenten;Basisregels;De leerling kan (oneigenlijke) breuken (noemer tot en met 100) vermenigvuldigen [H1].;3×2/9=⋯, 2/9×5=⋯, 4/5×2/9=⋯;
G;6-;2.2.16;6-2.2.16;2.2.GL6.57;L6.;Bewerkingen;Bewerkingen met breuken en procenten;Basisregels;De leerling kan (oneigenlijke) breuken (noemer tot en met 100) delen.;;
MD;6-;2.2.16;6-2.2.16;;;Bewerkingen;Bewerkingen met breuken en procenten;;De leerling kan breuken (noemer tot en met 100) vermenigvuldigen en delen.;;
G;6-;2.2.17;6-2.2.17;2.2.GL5.42;L5.;Bewerkingen;Bewerkingen met breuken en procenten;Bewerkingen met omzetten;De leerlingen kunnen decimale getallen vermenigvuldigen door ze om te zetten naar breuken. (zie Hoofdrekenen: handig rekenen);;
G;6-;2.2.17;6-2.2.17;2.2.GL6.58;L6.;Bewerkingen;Bewerkingen met breuken en procenten;Bewerkingen met omzetten;De leerling kan decimale getallen vermenigvuldigen door ze om te zetten naar breuken [H1]. (zie Hoofdrekenen: handig rekenen);;
G;6-;2.2.17;6-2.2.17;2.2.GL6.59;L6.;Bewerkingen;Bewerkingen met breuken en procenten;Bewerkingen met omzetten;De leerling kan decimale getallen delen door ze om te zetten naar breuken. (zie Hoofdrekenen: handig rekenen);;
MD;6-;2.2.17;6-2.2.17;;;Bewerkingen;Bewerkingen met breuken en procenten;;De leerling kan decimale getallen vermenigvuldigen en delen door ze om te zetten naar breuken. (zie Hoofdrekenen: handig rekenen);;
G;6-;2.2.18;6-2.2.18;2.2.GL5.43;L5.;Bewerkingen;Bewerkingen met breuken en procenten;Breuk/procent van een getal;De leerlingen kunnen een breuk/procent van een getal nemen door ‘van’ te schrijven als een vermenigvuldiging.;;
G;6-;2.2.18;6-2.2.18;2.2.GL6.60;L6.;Bewerkingen;Bewerkingen met breuken en procenten;Breuk/procent van een getal;De leerling kan een procent van een getal nemen.;;
MD;6-;2.2.18;6-2.2.18;;;Bewerkingen;Bewerkingen met breuken en procenten;;De leerling kan een procent van een getal nemen.;;
G;6-;2.2.19;6-2.2.19;2.2.GL4.60;L4.;Bewerkingen;Andere rekenwijzen: schattend rekenen, cijferen, rekenen met digitale rekentool;Cijferen;De leerlingen kennen procedures om te cijferen voor vermenigvuldigen en delen op basis van inzicht in de tientalligheid en het plaatswaardesysteem van ons talstelsel.;;
G;6-;2.2.19;6-2.2.19;2.2.GL5.44;L5.;Bewerkingen;Andere rekenwijzen: schattend rekenen, cijferen, rekenen met digitale rekentool;Cijferen;De leerlingen kennen procedures om te cijferen voor vermenigvuldigen en delen op basis van inzicht in de tientalligheid en het plaatswaardesysteem van ons talstelsel [I] [H2].;;
G;6-;2.2.19;6-2.2.19;2.2.GL6.61;L6.;Bewerkingen;Andere rekenwijzen: schattend rekenen, cijferen, rekenen met digitale rekentool;Cijferen;De leerling kent procedures om te cijferen voor vermenigvuldigen en delen op basis van inzicht in de tientalligheid en het plaatswaardesysteem van ons talstelsel [I] [H3].;;
MD;6-;2.2.19;6-2.2.19;;;Bewerkingen;Andere rekenwijzen: schattend rekenen, cijferen, rekenen met digitale rekentool;;De leerling kent procedures om te cijferen voor vermenigvuldigen en delen op basis van inzicht in de tientalligheid en het plaatswaardesysteem van ons talstelsel [I].;;
G;6-;2.2.20;6-2.2.20;2.2.GL4.61;L4.;Bewerkingen;Andere rekenwijzen: schattend rekenen, cijferen, rekenen met digitale rekentool;Cijferen;De leerlingen kunnen cijferalgoritmes voor vermenigvuldigen en delen gebruiken voor natuurlijke getallen tot en met 1 000 waarbij vermenigvuldiger en deler van de vorm E is.;;
G;6-;2.2.20;6-2.2.20;2.2.GL5.45;L5.;Bewerkingen;Andere rekenwijzen: schattend rekenen, cijferen, rekenen met digitale rekentool;Cijferen;De leerlingen kunnen cijferalgoritmes voor vermenigvuldigen en delen gebruiken voor natuurlijke getallen tot en met 10 000 waarbij vermenigvuldiger en deler van de vorm (T)E zijn.;;
+;;;;2.1.+L5.42;L5.;Getallenkennis;Natuurlijke getallen;;De leerling kan de negenproef gebruiken om het resultaat van een berekening te controleren. ;;
G;6-;2.2.20;6-2.2.20;2.2.GL6.62;L6.;Bewerkingen;Andere rekenwijzen: schattend rekenen, cijferen, rekenen met digitale rekentool;Cijferen;De leerling kan cijferalgoritmes voor vermenigvuldigen en delen gebruiken voor natuurlijke getallen tot en met 10 000 waarbij vermenigvuldiger en deler van de vorm (T)E zijn [H1].;;
+;;;;2.1.+L6.57;L6.;Getallenkennis;Andere rekenwijzen: schattend rekenen, cijferen, rekenen met digitale rekentool;;De leerling kan cijferalgoritmes voor vermenigvuldigen en delen gebruiken voor decimale getallen.;;
+;;;;2.1.+L6.58;L6.;Getallenkennis;Andere rekenwijzen: schattend rekenen, cijferen, rekenen met digitale rekentool;;De leerling kan de negenproef gebruiken om het resultaat van een berekening te controleren [H1].;;
MD;6-;2.2.20;6-2.2.20;;;Bewerkingen;Andere rekenwijzen: schattend rekenen, cijferen, rekenen met digitale rekentool;;De leerling kan cijferalgoritmes voor vermenigvuldigen en delen gebruiken voor natuurlijke getallen tot en met 10 000 en waarbij vermenigvuldiger en deler van de vorm (T)E zijn.;;
G;6-;2.2.21;6-2.2.21;2.2.GL5.46;L5.;Bewerkingen;Andere rekenwijzen: schattend rekenen, cijferen, rekenen met digitale rekentool;Schattend rekenen;De leerlingen kunnen schattend rekenen wanneer een bepaalde context hierom vraagt zoals bij onvoldoende gegevens of wanneer geen exact resultaat nodig is.;Voor een optelling het ene getal naar boven en het andere getal naar beneden afronden.;
G;6-;2.2.21;6-2.2.21;2.2.GL6.63;L6.;Bewerkingen;Andere rekenwijzen: schattend rekenen, cijferen, rekenen met digitale rekentool;Schattend rekenen;De leerling kan schattend rekenen wanneer een bepaalde context hierom vraagt zoals bij onvoldoende gegevens of wanneer geen exact resultaat nodig is [H1].;Voor een optelling het ene getal naar boven en het andere getal naar beneden afronden.;
MD;6-;2.2.21;6-2.2.21;;;Bewerkingen;Andere rekenwijzen: schattend rekenen, cijferen, rekenen met digitale rekentool;;"De leerling kan schattend rekenen wanneer een bepaalde context hierom vraagt zoals bij onvoldoende gegevens of wanneer geen exact resultaat nodig is.
bv. voor een optelling het ene getal naar boven en het andere getal naar beneden afronden";;
G;6-;2.2.22;6-2.2.22;2.2.GL5.47;L5.;Bewerkingen;Andere rekenwijzen: schattend rekenen, cijferen, rekenen met digitale rekentool;Digitale rekentool;De leerlingen kunnen een digitale rekentool gebruiken voor het uitvoeren van complexere berekeningen (zoals grote getallen, decimale getallen met veel cijfers).;;
G;6-;2.2.22;6-2.2.22;2.2.GL6.64;L6.;Bewerkingen;Andere rekenwijzen: schattend rekenen, cijferen, rekenen met digitale rekentool;Digitale rekentool;De leerling kan een digitale rekentool gebruiken voor het uitvoeren van complexere berekeningen (zoals grote getallen, decimale getallen met veel cijfers) [H1].;;
